Time,Data,Condition,Current,Label
2025-11-12 16:24:32.972,1.0,None,interval2,None
2025-11-12 16:24:33.376,1.0,None,interval2,None
2025-11-12 16:24:33.991,0.0,None,interval2,None
2025-11-12 16:24:34.983,0.0,None,interval2,None
2025-11-12 16:24:36.046,0.0,None,interval2,None
2025-11-12 16:24:36.461,0.0,None,interval2,None
2025-11-12 16:24:37.497,1.0,None,interval2,None
2025-11-12 16:24:38.120,0.0,None,interval2,None
2025-11-12 16:24:39.123,1.0,None,interval2,None
2025-11-12 16:24:39.568,0.0,None,interval2,None
2025-11-12 16:24:40.060,0.0,None,interval2,None
2025-11-12 16:24:40.487,0.0,None,interval2,None
2025-11-12 16:24:41.510,0.0,None,interval2,None
2025-11-12 16:24:43.249,0.0,None,interval2,None
2025-11-12 16:24:43.564,0.0,None,interval2,None
2025-11-12 16:24:44.525,0.0,None,interval2,None
2025-11-12 16:24:45.204,0.0,None,interval2,None
2025-11-12 16:24:45.660,1.0,None,interval2,None
2025-11-12 16:24:46.154,2.0,None,interval2,None
2025-11-12 16:24:47.152,0.0,None,interval2,None
2025-11-12 16:24:47.643,2.0,None,interval2,None
2025-11-12 16:24:48.301,1.0,None,interval2,None
2025-11-12 16:24:49.316,1.0,None,interval2,None
2025-11-12 16:24:49.733,1.0,None,interval2,None
2025-11-12 16:24:50.258,0.0,None,interval2,None
2025-11-12 16:24:50.722,2.0,None,interval2,None
2025-11-12 16:24:51.203,0.0,None,interval2,None
2025-11-12 16:24:51.743,36.0,None,interval2,None
2025-11-12 16:24:52.256,56.0,None,interval2,None
2025-11-12 16:24:52.770,55.0,None,interval2,None
