Time,Data,Condition,Current,Label
2025-11-12 16:21:14.419,33.3,None,music1,None
2025-11-12 16:21:14.610,33.3,None,music1,None
2025-11-12 16:21:14.697,33.3,None,music1,None
2025-11-12 16:21:14.794,33.3,None,music1,None
2025-11-12 16:21:14.939,33.3,None,music1,None
2025-11-12 16:21:15.038,33.3,None,music1,None
2025-11-12 16:21:15.215,33.3,None,music1,None
2025-11-12 16:21:15.313,33.3,None,music1,None
2025-11-12 16:21:15.448,33.3,None,music1,None
2025-11-12 16:21:15.545,33.3,None,music1,None
2025-11-12 16:21:15.741,33.3,None,music1,None
2025-11-12 16:21:15.982,33.3,None,music1,None
2025-11-12 16:21:16.016,33.3,None,music1,None
2025-11-12 16:21:16.148,33.3,None,music1,None
2025-11-12 16:21:16.228,33.3,None,music1,None
2025-11-12 16:21:16.488,33.3,None,music1,None
2025-11-12 16:21:16.534,33.3,None,music1,None
2025-11-12 16:21:16.671,33.3,None,music1,None
2025-11-12 16:21:16.843,33.3,None,music1,None
2025-11-12 16:21:16.959,33.3,None,music1,None
2025-11-12 16:21:17.072,33.3,None,music1,None
2025-11-12 16:21:17.107,33.3,None,music1,None
2025-11-12 16:21:17.365,33.3,None,music1,None
2025-11-12 16:21:17.530,33.3,None,music1,None
2025-11-12 16:21:17.685,33.3,None,music1,None
2025-11-12 16:21:17.790,33.3,None,music1,None
2025-11-12 16:21:17.873,33.3,None,music1,None
2025-11-12 16:21:18.060,33.3,None,music1,None
2025-11-12 16:21:18.145,33.3,None,music1,None
2025-11-12 16:21:18.272,33.3,None,music1,None
2025-11-12 16:21:18.476,33.3,None,music1,None
2025-11-12 16:21:18.575,33.3,None,music1,None
2025-11-12 16:21:18.719,33.3,None,music1,None
2025-11-12 16:21:18.821,33.3,None,music1,None
2025-11-12 16:21:18.996,33.3,None,music1,None
2025-11-12 16:21:19.092,33.3,None,music1,None
2025-11-12 16:21:19.188,33.3,None,music1,None
2025-11-12 16:21:19.325,33.3,None,music1,None
2025-11-12 16:21:19.509,33.3,None,music1,None
2025-11-12 16:21:19.604,33.3,None,music1,None
2025-11-12 16:21:19.728,33.3,None,music1,None
2025-11-12 16:21:19.916,33.3,None,music1,None
2025-11-12 16:21:20.028,33.3,None,music1,None
2025-11-12 16:21:20.220,33.3,None,music1,None
2025-11-12 16:21:20.263,33.3,None,music1,None
2025-11-12 16:21:20.434,33.3,None,music1,None
2025-11-12 16:21:20.644,33.3,None,music1,None
2025-11-12 16:21:20.644,33.3,None,music1,None
2025-11-12 16:21:20.858,33.3,None,music1,None
2025-11-12 16:21:20.943,33.3,None,music1,None
2025-11-12 16:21:21.148,33.3,None,music1,None
2025-11-12 16:21:21.284,33.3,None,music1,None
2025-11-12 16:21:21.379,33.3,None,music1,None
2025-11-12 16:21:21.566,33.3,None,music1,None
2025-11-12 16:21:21.660,33.3,None,music1,None
2025-11-12 16:21:21.886,33.3,None,music1,None
2025-11-12 16:21:21.887,33.3,None,music1,None
2025-11-12 16:21:22.053,33.3,None,music1,None
2025-11-12 16:21:22.268,33.3,None,music1,None
2025-11-12 16:21:22.268,33.3,None,music1,None
2025-11-12 16:21:22.419,33.3,None,music1,None
2025-11-12 16:21:22.579,33.3,None,music1,None
2025-11-12 16:21:22.775,33.3,None,music1,None
2025-11-12 16:21:22.836,33.3,None,music1,None
2025-11-12 16:21:22.998,33.3,None,music1,None
2025-11-12 16:21:23.097,33.3,None,music1,None
2025-11-12 16:21:23.296,33.3,None,music1,None
2025-11-12 16:21:23.435,33.3,None,music1,None
2025-11-12 16:21:23.500,33.3,None,music1,None
2025-11-12 16:21:23.711,33.3,None,music1,None
2025-11-12 16:21:23.809,33.3,None,music1,None
2025-11-12 16:21:23.911,33.3,None,music1,None
2025-11-12 16:21:24.034,33.3,None,music1,None
2025-11-12 16:21:24.361,33.3,None,music1,None
2025-11-12 16:21:24.367,33.4,None,music1,None
2025-11-12 16:21:24.445,33.3,None,music1,None
2025-11-12 16:21:24.565,33.3,None,music1,None
2025-11-12 16:21:24.823,33.4,None,music1,None
2025-11-12 16:21:24.898,33.4,None,music1,None
2025-11-12 16:21:25.041,33.4,None,music1,None
2025-11-12 16:21:25.148,33.4,None,music1,None
2025-11-12 16:21:25.256,33.4,None,music1,None
2025-11-12 16:21:25.445,33.4,None,music1,None
2025-11-12 16:21:25.536,33.4,None,music1,None
2025-11-12 16:21:25.615,33.4,None,music1,None
2025-11-12 16:21:25.861,33.4,None,music1,None
2025-11-12 16:21:25.962,33.4,None,music1,None
2025-11-12 16:21:26.148,33.4,None,music1,None
2025-11-12 16:21:26.148,33.4,None,music1,None
2025-11-12 16:21:26.379,33.4,None,music1,None
2025-11-12 16:21:26.478,33.4,None,music1,None
2025-11-12 16:21:26.601,33.4,None,music1,None
2025-11-12 16:21:26.874,33.4,None,music1,None
2025-11-12 16:21:26.874,33.4,None,music1,None
2025-11-12 16:21:27.029,33.4,None,music1,None
2025-11-12 16:21:27.134,33.4,None,music1,None
2025-11-12 16:21:27.389,33.4,None,music1,None
2025-11-12 16:21:27.395,33.4,None,music1,None
2025-11-12 16:21:27.591,33.4,None,music1,None
2025-11-12 16:21:27.701,33.4,None,music1,None
2025-11-12 16:21:27.824,33.4,None,music1,None
2025-11-12 16:21:28.025,33.4,None,music1,None
2025-11-12 16:21:28.079,33.4,None,music1,None
2025-11-12 16:21:28.258,33.4,None,music1,None
2025-11-12 16:21:28.326,33.4,None,music1,None
2025-11-12 16:21:28.497,33.4,None,music1,None
2025-11-12 16:21:28.599,33.4,None,music1,None
2025-11-12 16:21:28.744,33.4,None,music1,None
2025-11-12 16:21:28.951,33.4,None,music1,None
2025-11-12 16:21:29.040,33.4,None,music1,None
2025-11-12 16:21:29.283,33.4,None,music1,None
2025-11-12 16:21:29.289,33.4,None,music1,None
2025-11-12 16:21:29.456,33.4,None,music1,None
2025-11-12 16:21:29.547,33.4,None,music1,None
2025-11-12 16:21:29.715,33.4,None,music1,None
2025-11-12 16:21:29.879,33.4,None,music1,None
2025-11-12 16:21:29.961,33.4,None,music1,None
2025-11-12 16:21:30.126,33.4,None,music1,None
2025-11-12 16:21:30.227,33.4,None,music1,None
2025-11-12 16:21:30.584,33.4,None,music1,None
2025-11-12 16:21:30.584,33.4,None,music1,None
2025-11-12 16:21:30.643,33.4,None,music1,None
2025-11-12 16:21:30.747,33.4,None,music1,None
2025-11-12 16:21:30.895,33.4,None,music1,None
2025-11-12 16:21:31.094,33.4,None,music1,None
2025-11-12 16:21:31.160,33.4,None,music1,None
2025-11-12 16:21:31.328,33.4,None,music1,None
2025-11-12 16:21:31.405,33.4,None,music1,None
2025-11-12 16:21:31.596,33.4,None,music1,None
2025-11-12 16:21:31.695,33.4,None,music1,None
2025-11-12 16:21:31.839,33.4,None,music1,None
2025-11-12 16:21:32.011,33.4,None,music1,None
2025-11-12 16:21:32.111,33.4,None,music1,None
2025-11-12 16:21:32.311,33.4,None,music1,None
2025-11-12 16:21:32.311,33.4,None,music1,None
2025-11-12 16:21:32.546,33.4,None,music1,None
2025-11-12 16:21:32.715,33.4,None,music1,None
2025-11-12 16:21:32.818,33.4,None,music1,None
2025-11-12 16:21:32.919,33.4,None,music1,None
2025-11-12 16:21:33.037,33.4,None,music1,None
2025-11-12 16:21:33.227,33.4,None,music1,None
2025-11-12 16:21:33.338,33.4,None,music1,None
2025-11-12 16:21:33.443,33.4,None,music1,None
2025-11-12 16:21:33.645,33.4,None,music1,None
2025-11-12 16:21:33.734,33.4,None,music1,None
2025-11-12 16:21:33.892,33.4,None,music1,None
2025-11-12 16:21:33.986,33.4,None,music1,None
2025-11-12 16:21:34.171,33.4,None,music1,None
2025-11-12 16:21:34.265,33.4,None,music1,None
2025-11-12 16:21:34.455,33.4,None,music1,None
2025-11-12 16:21:34.603,33.4,None,music1,None
2025-11-12 16:21:34.678,33.4,None,music1,None
2025-11-12 16:21:34.874,33.4,None,music1,None
2025-11-12 16:21:34.916,33.4,None,music1,None
2025-11-12 16:21:35.102,33.4,None,music1,None
2025-11-12 16:21:35.175,33.4,None,music1,None
2025-11-12 16:21:35.384,33.4,None,music1,None
2025-11-12 16:21:35.620,33.4,None,music1,None
2025-11-12 16:21:35.620,33.4,None,music1,None
2025-11-12 16:21:35.707,33.4,None,music1,None
2025-11-12 16:21:35.899,33.4,None,music1,None
2025-11-12 16:21:36.032,33.4,None,music1,None
2025-11-12 16:21:36.120,33.4,None,music1,None
2025-11-12 16:21:36.433,33.4,None,music1,None
2025-11-12 16:21:36.439,33.4,None,music1,None
2025-11-12 16:21:36.649,33.4,None,music1,None
2025-11-12 16:21:36.649,33.4,None,music1,None
